transaction_id,date,month,quarter,sku,product_name,category,subcategory,region,channel,sales_rep,units_sold,unit_price_usd,gross_revenue_usd,discount_pct,net_revenue_usd,cogs_usd,gross_profit_usd
TXN-00646,2025-10-15,2025-10,Q4-2025,NB-SHMP-001,NovaBite Shampoo Coconut 400ml,Personal Care,Shampoo,Central,Direct to Consumer,Rahul Mehta,305,7.27,2217.35,5,2106.48,1064.58,1041.9
TXN-00577,2025-10-17,2025-10,Q4-2025,NB-BVGR-001,NovaBite Green Tea 500ml,Beverages,Tea,East,Modern Trade,Anita Desai,263,2.52,662.76,0,662.76,349.66,313.1
TXN-00605,2025-10-17,2025-10,Q4-2025,NB-COND-001,NovaBite Conditioner Argan 300ml,Personal Care,Conditioner,West,General Trade,Anita Desai,423,9.24,3908.52,5,3713.09,1836.83,1876.26
TXN-00614,2025-10-17,2025-10,Q4-2025,NB-CLNR-002,NovaBite Dishwash Liquid 500ml,Home Care,Dishwash,Central,Direct to Consumer,Divya Joshi,337,3.6,1213.2,0,1213.2,572.93,640.27
TXN-00224,2025-10-18,2025-10,Q4-2025,NB-COND-001,NovaBite Conditioner Argan 300ml,Personal Care,Conditioner,Central,Modern Trade,Divya Joshi,96,8.56,821.76,5,780.67,330.32,450.35
TXN-00293,2025-10-19,2025-10,Q4-2025,NB-CLNR-001,NovaBite Multi-Surface Spray 750ml,Home Care,Cleaner,East,E-Commerce,Rohan Gupta,388,8.26,3204.88,0,3204.88,1634.22,1570.66
TXN-00148,2025-10-20,2025-10,Q4-2025,NB-CLNR-001,NovaBite Multi-Surface Spray 750ml,Home Care,Cleaner,Central,E-Commerce,Rohan Gupta,25,6.78,169.5,5,161.03,84.88,76.15
TXN-00493,2025-10-20,2025-10,Q4-2025,NB-BVGR-001,NovaBite Green Tea 500ml,Beverages,Tea,Central,Modern Trade,Priya Sharma,488,2.1,1024.8,15,871.08,409.75,461.33
TXN-00632,2025-10-22,2025-10,Q4-2025,NB-SNCK-001,NovaBite Oats & Honey Bar 40g,Snacks,Energy Bar,North,Modern Trade,Arjun Rao,88,2.32,204.16,15,173.54,72.21,101.33
TXN-00633,2025-10-22,2025-10,Q4-2025,NB-SNCK-003,NovaBite Granola Pouch 250g,Snacks,Granola,South,E-Commerce,Divya Joshi,397,4.91,1949.27,5,1851.81,944.38,907.43
TXN-00255,2025-10-23,2025-10,Q4-2025,NB-SHMP-002,NovaBite Shampoo Keratin 400ml,Personal Care,Shampoo,East,E-Commerce,Sneha Patel,40,12.98,519.2,0,519.2,258.48,260.72
TXN-00537,2025-10-23,2025-10,Q4-2025,NB-CLNR-002,NovaBite Dishwash Liquid 500ml,Home Care,Dishwash,East,General Trade,Meena Krishnan,445,3.6,1602.0,0,1602.0,685.01,916.99
TXN-00204,2025-10-24,2025-10,Q4-2025,NB-BVGR-001,NovaBite Green Tea 500ml,Beverages,Tea,West,E-Commerce,Priya Sharma,107,3.08,329.56,15,280.13,144.86,135.27
TXN-00453,2025-10-24,2025-10,Q4-2025,NB-CLNR-001,NovaBite Multi-Surface Spray 750ml,Home Care,Cleaner,North,Direct to Consumer,Anita Desai,98,7.35,720.3,0,720.3,312.3,408.0
TXN-00888,2025-10-25,2025-10,Q4-2025,NB-CLNR-001,NovaBite Multi-Surface Spray 750ml,Home Care,Cleaner,South,General Trade,Vikram Nair,169,5.44,919.36,10,827.42,339.1,488.32
TXN-00523,2025-10-26,2025-10,Q4-2025,NB-COND-001,NovaBite Conditioner Argan 300ml,Personal Care,Conditioner,South,Direct to Consumer,Divya Joshi,14,7.86,110.04,0,110.04,51.37,58.67
TXN-00985,2025-10-26,2025-10,Q4-2025,NB-SNCK-003,NovaBite Granola Pouch 250g,Snacks,Granola,South,Direct to Consumer,Arjun Rao,217,4.3,933.1,0,933.1,385.04,548.06
TXN-00213,2025-10-27,2025-10,Q4-2025,NB-BVGR-001,NovaBite Green Tea 500ml,Beverages,Tea,East,Direct to Consumer,Arjun Rao,152,2.26,343.52,0,343.52,138.74,204.78
TXN-00989,2025-10-28,2025-10,Q4-2025,NB-BVGR-001,NovaBite Green Tea 500ml,Beverages,Tea,East,Modern Trade,Priya Sharma,491,2.44,1198.04,0,1198.04,582.09,615.95
TXN-00029,2025-10-29,2025-10,Q4-2025,NB-WASH-002,NovaBite Foaming Hand Wash 300ml,Personal Care,Hand Wash,West,Modern Trade,Priya Sharma,286,7.42,2122.12,0,2122.12,1143.73,978.39
TXN-00177,2025-10-29,2025-10,Q4-2025,NB-CLNR-002,NovaBite Dishwash Liquid 500ml,Home Care,Dishwash,North,Direct to Consumer,Karan Malhotra,106,4.31,456.86,5,434.02,206.25,227.77
TXN-00452,2025-10-29,2025-10,Q4-2025,NB-SHMP-002,NovaBite Shampoo Keratin 400ml,Personal Care,Shampoo,South,General Trade,Sneha Patel,219,8.13,1780.47,15,1513.4,782.5,730.9
TXN-00526,2025-10-29,2025-10,Q4-2025,NB-SNCK-003,NovaBite Granola Pouch 250g,Snacks,Granola,West,Modern Trade,Sneha Patel,108,5.69,614.52,0,614.52,333.21,281.31
TXN-00678,2025-10-30,2025-10,Q4-2025,NB-SNCK-001,NovaBite Oats & Honey Bar 40g,Snacks,Energy Bar,West,General Trade,Vikram Nair,80,1.96,156.8,10,141.12,73.38,67.74
TXN-00263,2025-10-31,2025-10,Q4-2025,NB-SNCK-001,NovaBite Oats & Honey Bar 40g,Snacks,Energy Bar,East,Modern Trade,Sneha Patel,194,2.22,430.68,0,430.68,215.41,215.27
TXN-00553,2025-10-31,2025-10,Q4-2025,NB-CLNR-002,NovaBite Dishwash Liquid 500ml,Home Care,Dishwash,East,General Trade,Meena Krishnan,203,3.54,718.62,10,646.76,345.84,300.92
TXN-00139,2025-11-01,2025-11,Q4-2025,NB-SNCK-002,NovaBite Mixed Nuts Pack 100g,Snacks,Nuts,Central,General Trade,Meena Krishnan,60,2.93,175.8,5,167.01,77.03,89.98
TXN-00358,2025-11-01,2025-11,Q4-2025,NB-COND-001,NovaBite Conditioner Argan 300ml,Personal Care,Conditioner,South,E-Commerce,Rahul Mehta,194,9.49,1841.06,0,1841.06,919.93,921.13
TXN-00462,2025-11-01,2025-11,Q4-2025,NB-SHMP-001,NovaBite Shampoo Coconut 400ml,Personal Care,Shampoo,East,General Trade,Arjun Rao,55,7.17,394.35,0,394.35,201.76,192.59
TXN-00579,2025-11-01,2025-11,Q4-2025,NB-CLNR-001,NovaBite Multi-Surface Spray 750ml,Home Care,Cleaner,North,E-Commerce,Vikram Nair,10,9.07,90.7,0,90.7,49.84,40.86
TXN-00251,2025-11-02,2025-11,Q4-2025,NB-COND-001,NovaBite Conditioner Argan 300ml,Personal Care,Conditioner,North,E-Commerce,Rohan Gupta,141,11.55,1628.55,0,1628.55,700.78,927.77
TXN-00457,2025-11-02,2025-11,Q4-2025,NB-CLNR-001,NovaBite Multi-Surface Spray 750ml,Home Care,Cleaner,East,E-Commerce,Sneha Patel,374,8.64,3231.36,10,2908.22,1293.63,1614.59
TXN-00388,2025-11-04,2025-11,Q4-2025,NB-CLNR-002,NovaBite Dishwash Liquid 500ml,Home Care,Dishwash,North,E-Commerce,Priya Sharma,202,5.41,1092.82,10,983.54,438.78,544.76
TXN-00461,2025-11-04,2025-11,Q4-2025,NB-CLNR-001,NovaBite Multi-Surface Spray 750ml,Home Care,Cleaner,East,E-Commerce,Anita Desai,458,8.32,3810.56,0,3810.56,1580.01,2230.55
TXN-00942,2025-11-04,2025-11,Q4-2025,NB-SNCK-003,NovaBite Granola Pouch 250g,Snacks,Granola,West,E-Commerce,Karan Malhotra,12,6.19,74.28,0,74.28,37.02,37.26
TXN-00367,2025-11-05,2025-11,Q4-2025,NB-SHMP-002,NovaBite Shampoo Keratin 400ml,Personal Care,Shampoo,Central,E-Commerce,Priya Sharma,458,10.48,4799.84,5,4559.85,2239.06,2320.79
TXN-00280,2025-11-07,2025-11,Q4-2025,NB-SNCK-001,NovaBite Oats & Honey Bar 40g,Snacks,Energy Bar,South,E-Commerce,Anita Desai,276,2.08,574.08,0,574.08,253.33,320.75
TXN-00761,2025-11-07,2025-11,Q4-2025,NB-SNCK-003,NovaBite Granola Pouch 250g,Snacks,Granola,West,Direct to Consumer,Vikram Nair,235,5.41,1271.35,0,1271.35,548.75,722.6
TXN-00520,2025-11-08,2025-11,Q4-2025,NB-SNCK-001,NovaBite Oats & Honey Bar 40g,Snacks,Energy Bar,Central,Modern Trade,Karan Malhotra,164,1.86,305.04,5,289.79,139.83,149.96
TXN-00880,2025-11-08,2025-11,Q4-2025,NB-SNCK-003,NovaBite Granola Pouch 250g,Snacks,Granola,West,General Trade,Sneha Patel,264,4.53,1195.92,0,1195.92,575.67,620.25
TXN-00492,2025-11-10,2025-11,Q4-2025,NB-CLNR-001,NovaBite Multi-Surface Spray 750ml,Home Care,Cleaner,South,Direct to Consumer,Arjun Rao,356,6.37,2267.72,0,2267.72,1192.49,1075.23
TXN-00669,2025-11-10,2025-11,Q4-2025,NB-CLNR-001,NovaBite Multi-Surface Spray 750ml,Home Care,Cleaner,North,Direct to Consumer,Karan Malhotra,279,6.94,1936.26,0,1936.26,791.96,1144.3
TXN-00056,2025-11-11,2025-11,Q4-2025,NB-BVGR-001,NovaBite Green Tea 500ml,Beverages,Tea,South,General Trade,Meena Krishnan,491,1.77,869.07,10,782.16,418.78,363.38
TXN-00416,2025-11-12,2025-11,Q4-2025,NB-SHMP-001,NovaBite Shampoo Coconut 400ml,Personal Care,Shampoo,Central,E-Commerce,Vikram Nair,311,9.05,2814.55,5,2673.82,1192.59,1481.23
TXN-00947,2025-11-12,2025-11,Q4-2025,NB-CLNR-001,NovaBite Multi-Surface Spray 750ml,Home Care,Cleaner,Central,General Trade,Arjun Rao,59,5.27,310.93,5,295.38,127.01,168.37
TXN-00375,2025-11-13,2025-11,Q4-2025,NB-BVGR-002,NovaBite Sparkling Water Lemon 330ml,Beverages,Water,Central,Modern Trade,Sneha Patel,389,1.58,614.62,0,614.62,256.86,357.76
TXN-00216,2025-11-14,2025-11,Q4-2025,NB-CLNR-002,NovaBite Dishwash Liquid 500ml,Home Care,Dishwash,West,Modern Trade,Arjun Rao,187,5.35,1000.45,5,950.43,457.47,492.96
TXN-00892,2025-11-14,2025-11,Q4-2025,NB-SHMP-002,NovaBite Shampoo Keratin 400ml,Personal Care,Shampoo,East,Direct to Consumer,Divya Joshi,183,10.12,1851.96,0,1851.96,841.72,1010.24
TXN-00295,2025-11-15,2025-11,Q4-2025,NB-WASH-001,NovaBite Liquid Hand Wash 250ml,Personal Care,Hand Wash,Central,Modern Trade,Rahul Mehta,34,4.78,162.52,5,154.39,64.94,89.45
TXN-00286,2025-11-18,2025-11,Q4-2025,NB-WASH-001,NovaBite Liquid Hand Wash 250ml,Personal Care,Hand Wash,North,General Trade,Karan Malhotra,296,4.33,1281.68,0,1281.68,679.83,601.85
TXN-00539,2025-11-18,2025-11,Q4-2025,NB-BVGR-001,NovaBite Green Tea 500ml,Beverages,Tea,West,Modern Trade,Sneha Patel,44,2.83,124.52,0,124.52,63.36,61.16
TXN-00540,2025-11-18,2025-11,Q4-2025,NB-SNCK-003,NovaBite Granola Pouch 250g,Snacks,Granola,East,E-Commerce,Anita Desai,345,5.37,1852.65,0,1852.65,913.22,939.43
TXN-00587,2025-11-20,2025-11,Q4-2025,NB-SHMP-002,NovaBite Shampoo Keratin 400ml,Personal Care,Shampoo,East,Modern Trade,Meena Krishnan,393,11.84,4653.12,0,4653.12,2248.31,2404.81
TXN-00721,2025-11-23,2025-11,Q4-2025,NB-SNCK-001,NovaBite Oats & Honey Bar 40g,Snacks,Energy Bar,South,Modern Trade,Divya Joshi,77,1.91,147.07,0,147.07,68.96,78.11
TXN-00885,2025-11-23,2025-11,Q4-2025,NB-SNCK-003,NovaBite Granola Pouch 250g,Snacks,Granola,Central,Direct to Consumer,Karan Malhotra,190,4.07,773.3,0,773.3,346.49,426.81
TXN-00878,2025-11-25,2025-11,Q4-2025,NB-CLNR-002,NovaBite Dishwash Liquid 500ml,Home Care,Dishwash,North,Modern Trade,Rohan Gupta,23,5.03,115.69,5,109.91,53.93,55.98
TXN-00210,2025-11-26,2025-11,Q4-2025,NB-WASH-002,NovaBite Foaming Hand Wash 300ml,Personal Care,Hand Wash,West,E-Commerce,Divya Joshi,91,8.15,741.65,0,741.65,391.07,350.58
TXN-00015,2025-11-29,2025-11,Q4-2025,NB-BVGR-001,NovaBite Green Tea 500ml,Beverages,Tea,East,Modern Trade,Rahul Mehta,463,2.55,1180.65,0,1180.65,608.38,572.27
TXN-00524,2025-11-29,2025-11,Q4-2025,NB-CLNR-001,NovaBite Multi-Surface Spray 750ml,Home Care,Cleaner,Central,General Trade,Priya Sharma,463,5.01,2319.63,15,1971.69,1068.16,903.53
TXN-00780,2025-11-29,2025-11,Q4-2025,NB-BVGR-002,NovaBite Sparkling Water Lemon 330ml,Beverages,Water,Central,E-Commerce,Arjun Rao,165,1.67,275.55,10,248.0,136.29,111.71
TXN-00825,2025-11-29,2025-11,Q4-2025,NB-BVGR-001,NovaBite Green Tea 500ml,Beverages,Tea,North,E-Commerce,Meena Krishnan,287,3.01,863.87,5,820.68,370.95,449.73
TXN-00763,2025-11-30,2025-11,Q4-2025,NB-SNCK-003,NovaBite Granola Pouch 250g,Snacks,Granola,Central,General Trade,Meena Krishnan,371,3.36,1246.56,0,1246.56,525.76,720.8
TXN-00909,2025-11-30,2025-11,Q4-2025,NB-WASH-002,NovaBite Foaming Hand Wash 300ml,Personal Care,Hand Wash,East,Direct to Consumer,Rohan Gupta,136,6.0,816.0,15,693.6,374.92,318.68
TXN-00456,2025-12-01,2025-12,Q4-2025,NB-SNCK-001,NovaBite Oats & Honey Bar 40g,Snacks,Energy Bar,Central,E-Commerce,Sneha Patel,65,2.02,131.3,0,131.3,71.99,59.31
TXN-00674,2025-12-01,2025-12,Q4-2025,NB-CLNR-002,NovaBite Dishwash Liquid 500ml,Home Care,Dishwash,South,Modern Trade,Arjun Rao,190,4.09,777.1,0,777.1,338.37,438.73
TXN-00731,2025-12-01,2025-12,Q4-2025,NB-SNCK-003,NovaBite Granola Pouch 250g,Snacks,Granola,North,Direct to Consumer,Sneha Patel,339,4.95,1678.05,5,1594.15,750.18,843.97
TXN-00790,2025-12-01,2025-12,Q4-2025,NB-CLNR-002,NovaBite Dishwash Liquid 500ml,Home Care,Dishwash,West,E-Commerce,Rahul Mehta,304,5.73,1741.92,0,1741.92,915.32,826.6
TXN-00264,2025-12-03,2025-12,Q4-2025,NB-SNCK-003,NovaBite Granola Pouch 250g,Snacks,Granola,East,General Trade,Meena Krishnan,267,4.14,1105.38,10,994.84,512.82,482.02
TXN-00460,2025-12-03,2025-12,Q4-2025,NB-BVGR-002,NovaBite Sparkling Water Lemon 330ml,Beverages,Water,South,E-Commerce,Vikram Nair,283,1.81,512.23,5,486.62,260.82,225.8
TXN-00562,2025-12-03,2025-12,Q4-2025,NB-CLNR-001,NovaBite Multi-Surface Spray 750ml,Home Care,Cleaner,Central,E-Commerce,Anita Desai,185,7.39,1367.15,5,1298.79,634.58,664.21
TXN-00928,2025-12-04,2025-12,Q4-2025,NB-SNCK-003,NovaBite Granola Pouch 250g,Snacks,Granola,South,E-Commerce,Meena Krishnan,118,5.09,600.62,10,540.56,250.55,290.01
TXN-00347,2025-12-06,2025-12,Q4-2025,NB-WASH-002,NovaBite Foaming Hand Wash 300ml,Personal Care,Hand Wash,South,General Trade,Karan Malhotra,189,4.61,871.29,5,827.73,409.66,418.07
TXN-00706,2025-12-06,2025-12,Q4-2025,NB-WASH-002,NovaBite Foaming Hand Wash 300ml,Personal Care,Hand Wash,Central,Modern Trade,Rohan Gupta,319,5.62,1792.78,10,1613.5,714.91,898.59
TXN-00245,2025-12-08,2025-12,Q4-2025,NB-SNCK-001,NovaBite Oats & Honey Bar 40g,Snacks,Energy Bar,West,General Trade,Meena Krishnan,114,1.93,220.02,15,187.02,91.96,95.06
TXN-00858,2025-12-08,2025-12,Q4-2025,NB-WASH-001,NovaBite Liquid Hand Wash 250ml,Personal Care,Hand Wash,West,E-Commerce,Sneha Patel,195,6.51,1269.45,5,1205.98,643.34,562.64
TXN-00206,2025-12-09,2025-12,Q4-2025,NB-SNCK-002,NovaBite Mixed Nuts Pack 100g,Snacks,Nuts,East,General Trade,Rohan Gupta,264,3.26,860.64,15,731.54,349.6,381.94
TXN-00772,2025-12-09,2025-12,Q4-2025,NB-WASH-002,NovaBite Foaming Hand Wash 300ml,Personal Care,Hand Wash,West,E-Commerce,Meena Krishnan,472,7.93,3742.96,15,3181.52,1426.95,1754.57
TXN-00506,2025-12-10,2025-12,Q4-2025,NB-BVGR-001,NovaBite Green Tea 500ml,Beverages,Tea,West,Direct to Consumer,Karan Malhotra,400,2.58,1032.0,5,980.4,533.87,446.53
TXN-00737,2025-12-11,2025-12,Q4-2025,NB-SNCK-002,NovaBite Mixed Nuts Pack 100g,Snacks,Nuts,West,E-Commerce,Divya Joshi,130,5.08,660.4,10,594.36,244.69,349.67
TXN-00794,2025-12-11,2025-12,Q4-2025,NB-WASH-002,NovaBite Foaming Hand Wash 300ml,Personal Care,Hand Wash,Central,E-Commerce,Meena Krishnan,423,6.02,2546.46,5,2419.14,1218.89,1200.25
TXN-00916,2025-12-12,2025-12,Q4-2025,NB-SNCK-001,NovaBite Oats & Honey Bar 40g,Snacks,Energy Bar,West,E-Commerce,Rohan Gupta,24,2.77,66.48,10,59.83,29.69,30.14
TXN-00361,2025-12-13,2025-12,Q4-2025,NB-CLNR-001,NovaBite Multi-Surface Spray 750ml,Home Care,Cleaner,West,Modern Trade,Priya Sharma,185,8.97,1659.45,15,1410.53,653.56,756.97
TXN-00771,2025-12-13,2025-12,Q4-2025,NB-CLNR-001,NovaBite Multi-Surface Spray 750ml,Home Care,Cleaner,Central,General Trade,Rahul Mehta,104,4.98,517.92,5,492.02,245.55,246.47
TXN-00567,2025-12-14,2025-12,Q4-2025,NB-SNCK-003,NovaBite Granola Pouch 250g,Snacks,Granola,West,E-Commerce,Karan Malhotra,304,6.05,1839.2,0,1839.2,805.9,1033.3
TXN-00624,2025-12-14,2025-12,Q4-2025,NB-COND-001,NovaBite Conditioner Argan 300ml,Personal Care,Conditioner,West,E-Commerce,Rohan Gupta,415,11.72,4863.8,0,4863.8,2560.95,2302.85
TXN-00613,2025-12-15,2025-12,Q4-2025,NB-COND-001,NovaBite Conditioner Argan 300ml,Personal Care,Conditioner,Central,Direct to Consumer,Anita Desai,286,7.5,2145.0,5,2037.75,954.65,1083.1
TXN-00867,2025-12-15,2025-12,Q4-2025,NB-WASH-002,NovaBite Foaming Hand Wash 300ml,Personal Care,Hand Wash,South,Direct to Consumer,Arjun Rao,311,5.02,1561.22,10,1405.1,763.9,641.2
TXN-00076,2025-12-17,2025-12,Q4-2025,NB-SNCK-003,NovaBite Granola Pouch 250g,Snacks,Granola,North,General Trade,Rohan Gupta,141,4.27,602.07,0,602.07,295.55,306.52
TXN-00438,2025-12-18,2025-12,Q4-2025,NB-COND-001,NovaBite Conditioner Argan 300ml,Personal Care,Conditioner,Central,Direct to Consumer,Priya Sharma,329,7.82,2572.78,15,2186.86,1012.38,1174.48
TXN-00266,2025-12-19,2025-12,Q4-2025,NB-SNCK-003,NovaBite Granola Pouch 250g,Snacks,Granola,Central,E-Commerce,Meena Krishnan,291,4.92,1431.72,15,1216.96,584.9,632.06
TXN-00325,2025-12-19,2025-12,Q4-2025,NB-CLNR-002,NovaBite Dishwash Liquid 500ml,Home Care,Dishwash,West,Modern Trade,Arjun Rao,468,5.41,2531.88,5,2405.29,1192.37,1212.92
TXN-00528,2025-12-20,2025-12,Q4-2025,NB-SNCK-002,NovaBite Mixed Nuts Pack 100g,Snacks,Nuts,North,General Trade,Divya Joshi,459,3.63,1666.17,15,1416.24,658.96,757.28
TXN-00349,2025-12-21,2025-12,Q4-2025,NB-BVGR-002,NovaBite Sparkling Water Lemon 330ml,Beverages,Water,Central,General Trade,Arjun Rao,159,1.19,189.21,0,189.21,102.71,86.5
TXN-00414,2025-12-22,2025-12,Q4-2025,NB-BVGR-001,NovaBite Green Tea 500ml,Beverages,Tea,East,Modern Trade,Arjun Rao,492,2.58,1269.36,5,1205.89,500.63,705.26
TXN-00448,2025-12-22,2025-12,Q4-2025,NB-WASH-001,NovaBite Liquid Hand Wash 250ml,Personal Care,Hand Wash,West,Modern Trade,Arjun Rao,111,6.07,673.77,15,572.7,268.96,303.74
TXN-00490,2025-12-22,2025-12,Q4-2025,NB-WASH-002,NovaBite Foaming Hand Wash 300ml,Personal Care,Hand Wash,East,E-Commerce,Priya Sharma,454,6.95,3155.3,15,2682.01,1371.96,1310.05
TXN-00117,2025-12-23,2025-12,Q4-2025,NB-SNCK-002,NovaBite Mixed Nuts Pack 100g,Snacks,Nuts,North,E-Commerce,Rohan Gupta,477,4.96,2365.92,5,2247.62,1232.28,1015.34
TXN-00717,2025-12-23,2025-12,Q4-2025,NB-SNCK-002,NovaBite Mixed Nuts Pack 100g,Snacks,Nuts,South,Modern Trade,Sneha Patel,449,3.75,1683.75,0,1683.75,742.07,941.68
TXN-00695,2025-12-24,2025-12,Q4-2025,NB-CLNR-002,NovaBite Dishwash Liquid 500ml,Home Care,Dishwash,North,Modern Trade,Rahul Mehta,240,4.87,1168.8,0,1168.8,559.36,609.44
TXN-00283,2025-12-25,2025-12,Q4-2025,NB-SNCK-003,NovaBite Granola Pouch 250g,Snacks,Granola,South,General Trade,Sneha Patel,83,3.7,307.1,0,307.1,148.75,158.35
TXN-00778,2025-12-25,2025-12,Q4-2025,NB-SNCK-002,NovaBite Mixed Nuts Pack 100g,Snacks,Nuts,Central,Modern Trade,Divya Joshi,491,3.72,1826.52,5,1735.19,807.57,927.62
TXN-00182,2025-12-26,2025-12,Q4-2025,NB-CLNR-001,NovaBite Multi-Surface Spray 750ml,Home Care,Cleaner,West,General Trade,Karan Malhotra,490,6.52,3194.8,5,3035.06,1385.51,1649.55
TXN-00819,2025-12-27,2025-12,Q4-2025,NB-SHMP-001,NovaBite Shampoo Coconut 400ml,Personal Care,Shampoo,Central,Modern Trade,Divya Joshi,406,7.83,3178.98,0,3178.98,1385.38,1793.6
TXN-00859,2025-12-27,2025-12,Q4-2025,NB-BVGR-002,NovaBite Sparkling Water Lemon 330ml,Beverages,Water,Central,E-Commerce,Anita Desai,165,1.61,265.65,15,225.8,94.34,131.46
TXN-00342,2025-12-28,2025-12,Q4-2025,NB-SNCK-003,NovaBite Granola Pouch 250g,Snacks,Granola,West,Direct to Consumer,Meena Krishnan,440,5.26,2314.4,0,2314.4,954.46,1359.94
TXN-00918,2025-12-31,2025-12,Q4-2025,NB-WASH-002,NovaBite Foaming Hand Wash 300ml,Personal Care,Hand Wash,South,General Trade,Divya Joshi,403,4.59,1849.77,15,1572.3,659.6,912.7
TXN-00924,2025-12-31,2025-12,Q4-2025,NB-SNCK-003,NovaBite Granola Pouch 250g,Snacks,Granola,West,Modern Trade,Vikram Nair,114,5.62,640.68,15,544.58,284.28,260.3
